Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:27,2018-04-18 11:17:28,0.628s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:28,2018-04-18 11:17:28,0.538s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:28,2018-04-18 11:17:29,0.596s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:29,2018-04-18 11:17:29,0.686s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:29,2018-04-18 11:17:30,0.607s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:30,2018-04-18 11:17:31,0.698s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:31,2018-04-18 11:17:31,0.614s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:17:31,2018-04-18 11:17:32,0.196s,PASSED
,,,,,,
Test Cases/Plans and Products/VillageCare Max,Firefox 59.0,,2018-04-18 11:17:32,2018-04-18 11:17:42,9.962s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:17:32,2018-04-18 11:17:34,2.590s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:17:34,2018-04-18 11:17:35,1.019s,PASSED
click,Firefox 59.0,,2018-04-18 11:17:35,2018-04-18 11:17:36,0.812s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:36,2018-04-18 11:17:40,3.600s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:40,2018-04-18 11:17:40,0.505s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:40,2018-04-18 11:17:41,0.546s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:41,2018-04-18 11:17:41,0.523s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:17:41,2018-04-18 11:17:42,0.266s,PASSED
,,,,,,
Test Cases/Plans and Products/VNA Homecare Options LLC,Firefox 59.0,,2018-04-18 11:17:42,2018-04-18 11:17:50,8.639s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:17:42,2018-04-18 11:17:45,3.099s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:17:45,2018-04-18 11:17:46,0.869s,PASSED
click,Firefox 59.0,,2018-04-18 11:17:46,2018-04-18 11:17:46,0.803s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:46,2018-04-18 11:17:50,3.144s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:50,2018-04-18 11:17:50,0.397s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:17:50,2018-04-18 11:17:50,0.224s,PASSED
,,,,,,
Test Cases/Plans and Products/VNS Choice,Firefox 59.0,,2018-04-18 11:17:50,2018-04-18 11:18:02,11.881s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:17:50,2018-04-18 11:17:53,3.154s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:17:53,2018-04-18 11:17:54,0.832s,PASSED
click,Firefox 59.0,,2018-04-18 11:17:54,2018-04-18 11:17:55,0.787s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:55,2018-04-18 11:17:59,3.729s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:59,2018-04-18 11:17:59,0.641s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:59,2018-04-18 11:18:00,0.641s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:00,2018-04-18 11:18:01,0.591s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:01,2018-04-18 11:18:01,0.639s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:01,2018-04-18 11:18:02,0.564s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:18:02,2018-04-18 11:18:02,0.212s,PASSED
,,,,,,
Test Cases/Plans and Products/Wellcare of New York,Firefox 59.0,,2018-04-18 11:18:02,2018-04-18 11:18:13,11.158s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:18:02,2018-04-18 11:18:05,2.629s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:18:05,2018-04-18 11:18:06,0.932s,PASSED
click,Firefox 59.0,,2018-04-18 11:18:06,2018-04-18 11:18:06,0.759s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:06,2018-04-18 11:18:10,3.695s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:10,2018-04-18 11:18:11,0.628s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:11,2018-04-18 11:18:11,0.507s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:11,2018-04-18 11:18:12,0.564s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:12,2018-04-18 11:18:12,0.546s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:12,2018-04-18 11:18:13,0.585s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:18:13,2018-04-18 11:18:13,0.225s,PASSED
,,,,,,
Test Cases/Plans and Products/YourCare Health Plan,Firefox 59.0,,2018-04-18 11:18:13,2018-04-18 11:18:24,10.726s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:18:13,2018-04-18 11:18:16,2.569s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:18:16,2018-04-18 11:18:17,0.970s,PASSED
click,Firefox 59.0,,2018-04-18 11:18:17,2018-04-18 11:18:18,0.741s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:18,2018-04-18 11:18:21,3.470s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:21,2018-04-18 11:18:22,0.703s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:22,2018-04-18 11:18:23,0.724s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:23,2018-04-18 11:18:23,0.675s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:18:23,2018-04-18 11:18:24,0.570s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:18:24,2018-04-18 11:18:24,0.210s,PASSED
,,,,,,
Test Cases/Plans and Products single test case,Firefox 59.0,,2018-04-18 11:18:24,2018-04-18 11:18:24,0.309s,ERROR
