Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Firefox 59.0,,2018-04-17 11:09:26,2018-04-17 11:09:27,0.745s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:27,2018-04-17 11:09:29,2.347s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:29,2018-04-17 11:09:30,0.369s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:09:30,2018-04-17 11:09:30,0.171s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Lincoln Life and Annuity Company,Firefox 59.0,,2018-04-17 11:09:30,2018-04-17 11:09:38,7.987s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:09:30,2018-04-17 11:09:32,2.531s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:09:32,2018-04-17 11:09:33,0.845s,PASSED
click,Firefox 59.0,,2018-04-17 11:09:33,2018-04-17 11:09:34,0.780s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:34,2018-04-17 11:09:36,2.303s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:36,2018-04-17 11:09:37,0.400s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:37,2018-04-17 11:09:37,0.410s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:37,2018-04-17 11:09:38,0.455s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:09:38,2018-04-17 11:09:38,0.181s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Met Life,Firefox 59.0,,2018-04-17 11:09:38,2018-04-17 11:09:45,7.564s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:09:38,2018-04-17 11:09:40,2.491s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:09:40,2018-04-17 11:09:41,0.882s,PASSED
click,Firefox 59.0,,2018-04-17 11:09:41,2018-04-17 11:09:42,0.769s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:42,2018-04-17 11:09:44,2.383s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:44,2018-04-17 11:09:45,0.389s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:45,2018-04-17 11:09:45,0.399s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:09:45,2018-04-17 11:09:45,0.171s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/MetroPlus,Firefox 59.0,,2018-04-17 11:09:45,2018-04-17 11:09:58,12.917s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:09:45,2018-04-17 11:09:48,2.538s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:09:48,2018-04-17 11:09:49,0.930s,PASSED
click,Firefox 59.0,,2018-04-17 11:09:49,2018-04-17 11:09:50,0.770s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:50,2018-04-17 11:09:52,2.418s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:52,2018-04-17 11:09:53,0.508s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:53,2018-04-17 11:09:53,0.515s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:53,2018-04-17 11:09:54,0.566s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:54,2018-04-17 11:09:54,0.592s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:54,2018-04-17 11:09:55,0.555s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:55,2018-04-17 11:09:56,0.686s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:56,2018-04-17 11:09:56,0.622s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:56,2018-04-17 11:09:57,0.660s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:57,2018-04-17 11:09:57,0.621s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:57,2018-04-17 11:09:58,0.681s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:09:58,2018-04-17 11:09:58,0.182s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Molina,Firefox 59.0,,2018-04-17 11:09:58,2018-04-17 11:10:07,8.699s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:09:58,2018-04-17 11:10:01,2.535s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:10:01,2018-04-17 11:10:02,0.958s,PASSED
click,Firefox 59.0,,2018-04-17 11:10:02,2018-04-17 11:10:03,0.810s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:03,2018-04-17 11:10:05,2.351s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:05,2018-04-17 11:10:05,0.420s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:05,2018-04-17 11:10:06,0.423s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:06,2018-04-17 11:10:06,0.446s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:06,2018-04-17 11:10:07,0.460s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:10:07,2018-04-17 11:10:07,0.216s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Montefiore Diamond Care,Firefox 59.0,,2018-04-17 11:10:07,2018-04-17 11:10:14,7.220s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:10:07,2018-04-17 11:10:10,2.544s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:10:10,2018-04-17 11:10:11,0.908s,PASSED
click,Firefox 59.0,,2018-04-17 11:10:11,2018-04-17 11:10:11,0.747s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:11,2018-04-17 11:10:14,2.412s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:14,2018-04-17 11:10:14,0.372s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:10:14,2018-04-17 11:10:14,0.159s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/MVP Health Care,Firefox 59.0,,2018-04-17 11:10:14,2018-04-17 11:10:26,11.316s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:10:14,2018-04-17 11:10:17,2.491s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:10:17,2018-04-17 11:10:18,0.929s,PASSED
click,Firefox 59.0,,2018-04-17 11:10:18,2018-04-17 11:10:19,0.782s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:19,2018-04-17 11:10:21,2.393s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:21,2018-04-17 11:10:21,0.474s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:21,2018-04-17 11:10:22,0.512s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:22,2018-04-17 11:10:22,0.510s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:22,2018-04-17 11:10:23,0.567s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:23,2018-04-17 11:10:24,0.522s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:24,2018-04-17 11:10:24,0.637s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:24,2018-04-17 11:10:25,0.628s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:25,2018-04-17 11:10:25,0.616s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:10:25,2018-04-17 11:10:26,0.170s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Nationwide Life Insurance,Firefox 59.0,,2018-04-17 11:10:26,2018-04-17 11:10:33,7.550s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:10:26,2018-04-17 11:10:28,2.558s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:10:28,2018-04-17 11:10:29,0.933s,PASSED
click,Firefox 59.0,,2018-04-17 11:10:29,2018-04-17 11:10:30,0.774s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:30,2018-04-17 11:10:32,2.410s,PASSED
click,Firefox 59.0,,2018-04-17 11:10:32,2018-04-17 11:10:33,0.243s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:33,2018-04-17 11:10:33,0.378s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:10:33,2018-04-17 11:10:33,0.172s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Niagara Advantage LLC,Firefox 59.0,,2018-04-17 11:10:33,2018-04-17 11:10:40,7.246s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:10:33,2018-04-17 11:10:36,2.604s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:10:36,2018-04-17 11:10:37,0.846s,PASSED
click,Firefox 59.0,,2018-04-17 11:10:37,2018-04-17 11:10:37,0.735s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:37,2018-04-17 11:10:40,2.437s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:40,2018-04-17 11:10:40,0.367s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:10:40,2018-04-17 11:10:40,0.176s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Nippon Life Insurance,Firefox 59.0,,2018-04-17 11:10:40,2018-04-17 11:10:50,9.154s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:10:40,2018-04-17 11:10:43,2.509s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:10:43,2018-04-17 11:10:44,0.911s,PASSED
click,Firefox 59.0,,2018-04-17 11:10:44,2018-04-17 11:10:45,0.758s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:45,2018-04-17 11:10:47,2.432s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:47,2018-04-17 11:10:47,0.431s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:47,2018-04-17 11:10:48,0.439s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:48,2018-04-17 11:10:48,0.465s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:48,2018-04-17 11:10:49,0.468s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:49,2018-04-17 11:10:49,0.479s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:10:49,2018-04-17 11:10:50,0.177s,PASSED
,,,,,,
"Test Cases/Health Plans and their Products/North Shore LIJ, CareConnect",Firefox 59.0,,2018-04-17 11:10:50,2018-04-17 11:10:57,7.256s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:10:50,2018-04-17 11:10:52,2.561s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:10:52,2018-04-17 11:10:53,0.842s,PASSED
click,Firefox 59.0,,2018-04-17 11:10:53,2018-04-17 11:10:54,0.764s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:54,2018-04-17 11:10:56,2.449s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:10:56,2018-04-17 11:10:57,0.368s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:10:57,2018-04-17 11:10:57,0.187s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Oscar,Firefox 59.0,,2018-04-17 11:10:57,2018-04-17 11:11:04,7.339s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:10:57,2018-04-17 11:10:59,2.498s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:10:59,2018-04-17 11:11:00,0.989s,PASSED
click,Firefox 59.0,,2018-04-17 11:11:00,2018-04-17 11:11:01,0.775s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:01,2018-04-17 11:11:04,2.444s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:04,2018-04-17 11:11:04,0.379s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:11:04,2018-04-17 11:11:04,0.179s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Oxford HealthPlans NY,Firefox 59.0,,2018-04-17 11:11:04,2018-04-17 11:11:12,8.169s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:11:04,2018-04-17 11:11:07,2.527s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:11:07,2018-04-17 11:11:08,0.883s,PASSED
click,Firefox 59.0,,2018-04-17 11:11:08,2018-04-17 11:11:08,0.747s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:08,2018-04-17 11:11:11,2.474s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:11,2018-04-17 11:11:11,0.448s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:11,2018-04-17 11:11:12,0.413s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:12,2018-04-17 11:11:12,0.432s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:11:12,2018-04-17 11:11:12,0.171s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Pace CNY,Firefox 59.0,,2018-04-17 11:11:12,2018-04-17 11:11:20,7.267s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:11:12,2018-04-17 11:11:15,2.548s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:11:15,2018-04-17 11:11:16,0.891s,PASSED
click,Firefox 59.0,,2018-04-17 11:11:16,2018-04-17 11:11:17,0.746s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:17,2018-04-17 11:11:19,2.470s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:19,2018-04-17 11:11:19,0.365s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:11:19,2018-04-17 11:11:20,0.164s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Physicians Mutual Insurance Company,Firefox 59.0,,2018-04-17 11:11:20,2018-04-17 11:11:27,7.398s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:11:20,2018-04-17 11:11:22,2.583s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:11:22,2018-04-17 11:11:23,0.877s,PASSED
click,Firefox 59.0,,2018-04-17 11:11:23,2018-04-17 11:11:24,0.760s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:24,2018-04-17 11:11:26,2.529s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:26,2018-04-17 11:11:27,0.373s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:11:27,2018-04-17 11:11:27,0.192s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Prime Health Choice,Firefox 59.0,,2018-04-17 11:11:27,2018-04-17 11:11:34,7.353s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:11:27,2018-04-17 11:11:30,2.593s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:11:30,2018-04-17 11:11:31,0.884s,PASSED
click,Firefox 59.0,,2018-04-17 11:11:31,2018-04-17 11:11:31,0.765s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:31,2018-04-17 11:11:34,2.513s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:34,2018-04-17 11:11:34,0.368s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:11:34,2018-04-17 11:11:34,0.161s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Provident Life,Firefox 59.0,,2018-04-17 11:11:34,2018-04-17 11:11:42,7.664s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:11:34,2018-04-17 11:11:37,2.525s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:11:37,2018-04-17 11:11:38,0.878s,PASSED
click,Firefox 59.0,,2018-04-17 11:11:38,2018-04-17 11:11:39,0.721s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:39,2018-04-17 11:11:41,2.474s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:41,2018-04-17 11:11:41,0.381s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:41,2018-04-17 11:11:42,0.407s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:11:42,2018-04-17 11:11:42,0.208s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Renaissance Health,Firefox 59.0,,2018-04-17 11:11:42,2018-04-17 11:11:50,7.773s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:11:42,2018-04-17 11:11:45,2.506s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:11:45,2018-04-17 11:11:45,0.919s,PASSED
click,Firefox 59.0,,2018-04-17 11:11:45,2018-04-17 11:11:46,0.757s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:46,2018-04-17 11:11:49,2.531s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:49,2018-04-17 11:11:49,0.388s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:49,2018-04-17 11:11:50,0.404s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:11:50,2018-04-17 11:11:50,0.195s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Senior Network Health,Firefox 59.0,,2018-04-17 11:11:50,2018-04-17 11:11:57,7.325s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:11:50,2018-04-17 11:11:52,2.541s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:11:52,2018-04-17 11:11:53,0.876s,PASSED
click,Firefox 59.0,,2018-04-17 11:11:53,2018-04-17 11:11:54,0.717s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:54,2018-04-17 11:11:57,2.584s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:11:57,2018-04-17 11:11:57,0.369s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:11:57,2018-04-17 11:11:57,0.163s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Senior Whole Health,Firefox 59.0,,2018-04-17 11:11:57,2018-04-17 11:12:06,8.430s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:11:57,2018-04-17 11:12:00,2.601s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:12:00,2018-04-17 11:12:01,0.887s,PASSED
click,Firefox 59.0,,2018-04-17 11:12:01,2018-04-17 11:12:01,0.803s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:01,2018-04-17 11:12:04,2.566s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:04,2018-04-17 11:12:04,0.435s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:04,2018-04-17 11:12:05,0.406s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:05,2018-04-17 11:12:05,0.461s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:12:05,2018-04-17 11:12:06,0.202s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Shelter Point Life Insurance,Firefox 59.0,,2018-04-17 11:12:06,2018-04-17 11:12:14,8.732s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:12:06,2018-04-17 11:12:08,2.517s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:12:08,2018-04-17 11:12:09,0.901s,PASSED
click,Firefox 59.0,,2018-04-17 11:12:09,2018-04-17 11:12:10,0.745s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:10,2018-04-17 11:12:12,2.580s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:12,2018-04-17 11:12:13,0.414s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:13,2018-04-17 11:12:13,0.427s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:13,2018-04-17 11:12:14,0.434s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:14,2018-04-17 11:12:14,0.471s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:12:14,2018-04-17 11:12:14,0.163s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Solstice,Firefox 59.0,,2018-04-17 11:12:14,2018-04-17 11:12:22,7.913s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:12:14,2018-04-17 11:12:17,2.584s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:12:17,2018-04-17 11:12:18,0.896s,PASSED
click,Firefox 59.0,,2018-04-17 11:12:18,2018-04-17 11:12:19,0.744s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:19,2018-04-17 11:12:21,2.615s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:21,2018-04-17 11:12:22,0.391s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:22,2018-04-17 11:12:22,0.412s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:12:22,2018-04-17 11:12:22,0.202s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Standard,Firefox 59.0,,2018-04-17 11:12:22,2018-04-17 11:12:32,10.273s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:12:22,2018-04-17 11:12:25,2.526s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:12:25,2018-04-17 11:12:26,1.056s,PASSED
click,Firefox 59.0,,2018-04-17 11:12:26,2018-04-17 11:12:27,0.780s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:27,2018-04-17 11:12:29,2.656s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:29,2018-04-17 11:12:30,0.449s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:30,2018-04-17 11:12:30,0.461s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:30,2018-04-17 11:12:31,0.486s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:31,2018-04-17 11:12:31,0.491s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:31,2018-04-17 11:12:32,0.482s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:32,2018-04-17 11:12:32,0.616s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:12:32,2018-04-17 11:12:32,0.187s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Sun Life and Health,Firefox 59.0,,2018-04-17 11:12:32,2018-04-17 11:12:40,7.992s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:12:33,2018-04-17 11:12:35,2.546s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:12:35,2018-04-17 11:12:36,0.923s,PASSED
click,Firefox 59.0,,2018-04-17 11:12:36,2018-04-17 11:12:37,0.820s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:37,2018-04-17 11:12:39,2.649s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:39,2018-04-17 11:12:40,0.384s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:40,2018-04-17 11:12:40,0.402s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:12:40,2018-04-17 11:12:40,0.198s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/The Paul Revere,Firefox 59.0,,2018-04-17 11:12:40,2018-04-17 11:12:48,7.943s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:12:40,2018-04-17 11:12:43,2.528s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:12:43,2018-04-17 11:12:44,1.074s,PASSED
click,Firefox 59.0,,2018-04-17 11:12:44,2018-04-17 11:12:45,0.711s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:45,2018-04-17 11:12:47,2.617s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:47,2018-04-17 11:12:48,0.383s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:48,2018-04-17 11:12:48,0.398s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:12:48,2018-04-17 11:12:48,0.163s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Total Senior Care,Firefox 59.0,,2018-04-17 11:12:48,2018-04-17 11:12:56,7.785s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:12:48,2018-04-17 11:12:51,2.605s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:12:51,2018-04-17 11:12:52,1.082s,PASSED
click,Firefox 59.0,,2018-04-17 11:12:52,2018-04-17 11:12:53,0.759s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:53,2018-04-17 11:12:56,2.694s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:12:56,2018-04-17 11:12:56,0.372s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:12:56,2018-04-17 11:12:56,0.202s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/United Concordia,Firefox 59.0,,2018-04-17 11:12:56,2018-04-17 11:13:04,7.474s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:12:56,2018-04-17 11:12:59,2.527s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:12:59,2018-04-17 11:13:00,0.920s,PASSED
click,Firefox 59.0,,2018-04-17 11:13:00,2018-04-17 11:13:00,0.708s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:00,2018-04-17 11:13:03,2.717s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:03,2018-04-17 11:13:03,0.368s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:13:03,2018-04-17 11:13:04,0.166s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/United Healthcare,Firefox 59.0,,2018-04-17 11:13:04,2018-04-17 11:13:24,20.387s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:13:04,2018-04-17 11:13:06,2.552s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:13:06,2018-04-17 11:13:07,0.991s,PASSED
click,Firefox 59.0,,2018-04-17 11:13:07,2018-04-17 11:13:08,0.765s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:08,2018-04-17 11:13:11,2.736s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:11,2018-04-17 11:13:11,0.610s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:11,2018-04-17 11:13:12,0.625s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:12,2018-04-17 11:13:13,0.685s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:13,2018-04-17 11:13:13,0.738s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:13,2018-04-17 11:13:14,0.769s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:14,2018-04-17 11:13:15,0.748s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:15,2018-04-17 11:13:16,0.704s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:16,2018-04-17 11:13:16,0.724s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:16,2018-04-17 11:13:17,0.760s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:17,2018-04-17 11:13:18,0.764s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:18,2018-04-17 11:13:19,0.862s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:19,2018-04-17 11:13:20,0.836s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:20,2018-04-17 11:13:20,0.820s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:20,2018-04-17 11:13:21,0.862s,PASSED
